LocID,Longitude,Latitude,YourName,Organization,SiteID,WaterbodyName,State,SiteLocation,SampleYear,SampleMonth,SampleDay,NameOfSamplers,WeatherConditions,SampleLocation,SampleMethod,Depth,SampleHour,SampleMinutes,Filtered,Frozen,Parameter,Value,Units,Rep,Fluorometer,AnalysisYear,AnalysisMonth,AnalysisDay,AnalysisHour,AnalysisMinutes,GPSType,Photos,Flag,Comments,ID,LocIDNew,WBID,Lon_LocIDNew,Lat_LocIDNew,siteDescription,siteComment,Lon_WBID,Lat_WBID
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,9,15,,"partly cloudy, cool, breezy",WL4,Integrated,3,,,FALSE,TRUE,Chlorophyll,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2840,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,9,15,,"partly cloudy, cool, breezy",WL4,Integrated,3,,,TRUE,TRUE,Phycocyanin,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3272,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,7,22,,"Hazy, calm, hot",WL4,Integrated,3,,,FALSE,FALSE,Phycocyanin,0.1,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1120,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,9,15,,"partly cloudy, cool, breezy",WL4,Integrated,3,,,TRUE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2984,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,9,15,,"partly cloudy, cool, breezy",WL4,Integrated,3,,,TRUE,FALSE,Chlorophyll,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,2264,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,7,22,,"Hazy, calm, hot",WL4,Integrated,3,,,FALSE,TRUE,Phycocyanin,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2560,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,9,15,,"partly cloudy, cool, breezy",WL4,Integrated,3,,,TRUE,TRUE,Chlorophyll,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3416,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,7,22,,"Hazy, calm, hot",WL4,Integrated,3,,,TRUE,FALSE,Chlorophyll,-1.665,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,2128,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,8,19,,"Clear, breezy, hot",WL4,Integrated,3,,,TRUE,FALSE,Chlorophyll,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,2132,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
27,-72.0494,43.342778,Sonya Carlson,NHDES,SUNSUN3D,1,NH,SUNAPEE LAKE-230 STN 3 DEEP SPOT,2014,8,19,,"Clear, breezy, hot",WL4,Integrated,3,,,TRUE,FALSE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1700,27,9328420,-72.0494,43.342778,WBID=9328420 NHDES 1 SUNSUN3D SUNAPEE LAKE-230 STN 3 DEEP SPOT WL4,,-72.054094501,43.3808841226
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,FALSE,Chlorophyll,0.55,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1273,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,TRUE,Chlorophyll,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2709,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,FALSE,Phycocyanin,0.269,RFU,,Turner,2014,,,,,,FALSE,FALSE,,1413,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,FALSE,Chlorophyll,6.508,RFU,,Turner,2014,,,,,,FALSE,FALSE,,1557,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,FALSE,Chlorophyll,1.722,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,2137,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,FALSE,Phycocyanin,1,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1125,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,TRUE,Chlorophyll,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3285,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2853,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,TRUE,Phycocyanin,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3141,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,FALSE,Chlorophyll,0.13,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1845,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,TRUE,Chlorophyll,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2713,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2277,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,TRUE,Phycocyanin,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2565,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,FALSE,Chlorophyll,0.39,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,2133,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,FALSE,Phycocyanin,0.035,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,1993,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,FALSE,Phycocyanin,0.19,RFU,,Turner,2014,,,,,,FALSE,FALSE,,1417,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2997,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2421,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,TRUE,Phycocyanin,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3145,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,TRUE,Phycocyanin,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2569,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,FALSE,Phycocyanin,0.106,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,1989,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,FALSE,Phycocyanin,3.5,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1129,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,FALSE,Chlorophyll,8.483,RFU,,Turner,2014,,,,,,FALSE,FALSE,,1561,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2425,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,3001,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,FALSE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2281,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,FALSE,FALSE,Chlorophyll,0.28,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1269,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2857,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,TRUE,Chlorophyll,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3289,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,7,25,,"Clear, calm, cool",WL1,Integrated,3,,,TRUE,FALSE,Phycocyanin,0.1,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1701,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,FALSE,Phycocyanin,2,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1705,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
28,-71.227694,43.391083,Sonya Carlson,NHDES,HALALTD,2,NH,HALFMOON LAKE-DEEP SPOT,2014,8,22,,"Cloudy, breezy, cool",WL1,Integrated,3,,,TRUE,FALSE,Chlorophyll,0.31,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1849,28,6739046,-71.227694,43.391083,WBID=6739046 NHDES 2 HALALTD HALFMOON LAKE-DEEP SPOT WL1,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,FALSE,Chlorophyll,-0.009,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,2134,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,FALSE,Phycocyanin,0.1,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1702,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2278,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,TRUE,Phycocyanin,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2854,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,TRUE,Chlorophyll,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2710,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,TRUE,Phycocyanin,,RFU,,Turner,2014,,,,,,FALSE,FALSE,,2566,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,FALSE,Phycocyanin,0.018,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,1990,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2998,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,FALSE,Chlorophyll,0.13,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1846,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,FALSE,Phycocyanin,0.218,RFU,,Turner,2014,,,,,,FALSE,FALSE,,1414,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,FALSE,Phycocyanin,0.1,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1126,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,FALSE,Chlorophyll,0.23,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1270,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,TRUE,Chlorophyll,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3286,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,TRUE,TRUE,Phycocyanin,,ug/l,,Turner,2014,,,,,,FALSE,FALSE,,3142,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2422,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
29,-71.236681,43.39525,Sonya Carlson,NHDES,HALALTPUB,2,NH,HALFMOON LAKE-PUBLIC BEACH,2014,7,25,,"Clear, calm, cool",SS2,Integrated,1,,,FALSE,FALSE,Chlorophyll,7.379,RFU,,Turner,2014,,,,,,FALSE,FALSE,,1558,29,6739046,-71.236681,43.39525,WBID=6739046 NHDES 2 HALALTPUB HALFMOON LAKE-PUBLIC BEACH SS2,,-71.228777924,43.3918131223
30,-71.216344,43.393325,Sonya Carlson,NHDES,HALALTR,2,NH,HALFMOON LAKE-RUSTIC SHORES,2014,7,25,,"Clear, calm, cool",SS1,Integrated,1,,,FALSE,TRUE,Chlorophyll,,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,2423,30,6739046,-71.216344,43.393325,WBID=6739046 NHDES 2 HALALTR HALFMOON LAKE-RUSTIC SHORES SS1,Distance to NHDlake > 50m but appears okay in GE,-71.228777924,43.3918131223
30,-71.216344,43.393325,Sonya Carlson,NHDES,HALALTR,2,NH,HALFMOON LAKE-RUSTIC SHORES,2014,7,25,,"Clear, calm, cool",SS1,Integrated,1,,,FALSE,FALSE,Phycocyanin,0.1,ug/l,,Beagle,2014,,,,,,FALSE,FALSE,,1127,30,6739046,-71.216344,43.393325,WBID=6739046 NHDES 2 HALALTR HALFMOON LAKE-RUSTIC SHORES SS1,Distance to NHDlake > 50m but appears okay in GE,-71.228777924,43.3918131223
